customer_id,gender,age,country,signup_date,last_purchase_date,acquisition_channel,device_type,subscription_type,is_premium_user,total_visits,avg_session_time,pages_per_session,email_open_rate,email_click_rate,total_spent,avg_order_value,discount_used,coupon_code,support_tickets,refund_requested,delivery_delay_days,payment_method,satisfaction_score,nps_score,marketing_spend_per_user,lifetime_value,last_3_month_purchase_freq,churn,never_purchased,days_since_last_purchase,customer_tenure_days,revenue_per_visit,engagement_score
19583,Male,48,India,2023-01-11,2024-09-20,Facebook Ads,Desktop,Monthly,0,14,10.1,2.63,0.17,0.22,786.5,72.32,0,NO_COUPON,1,0,6,BKash,3.0,6,28.85,1024.29,0,0,0,193,811,56.18,0.39
19584,Male,31,Germany,2022-07-16,2024-09-14,Email,Desktop,Monthly,0,16,12.74,2.25,0.49,0.08,150.04,39.85,0,NEW20,4,0,1,BKash,3.0,0,19.69,1773.61,3,0,0,199,990,9.38,0.55
19585,Other,45,Bangladesh,2022-03-10,2024-10-22,Google Ads,Desktop,Monthly,1,25,5.16,3.48,0.05,0.4,821.97,56.36,0,REF10,2,0,0,SEPA,4.0,4,25.73,1866.38,1,0,0,161,1118,32.88,0.42
19586,Female,36,Germany,2023-07-14,2023-08-25,Google Ads,Mobile,Monthly,0,17,13.97,4.56,0.66,0.15,656.21,87.24,1,SALE15,1,0,9,SEPA,3.0,0,27.15,1835.2,2,0,0,585,627,38.6,0.64
19587,Male,51,USA,2022-09-06,2023-12-25,Referral,Mobile,Annual,0,23,10.05,3.35,0.62,0.33,1039.15,4.16,0,NO_COUPON,2,0,2,UPI,2.0,3,18.84,2396.14,4,0,0,463,938,45.18,0.64
19588,Male,25,Germany,2022-08-20,2024-07-14,Facebook Ads,Tablet,Annual,0,10,11.09,3.39,0.99,0.3,140.76,49.81,1,NO_COUPON,0,0,2,UPI,4.0,7,17.45,1212.23,10,0,0,261,955,14.08,0.6
19589,Male,24,USA,2023-04-08,2023-02-16,Referral,Mobile,Monthly,0,19,3.61,4.62,0.98,0.39,619.88,19.05,1,NO_COUPON,3,1,2,UPI,3.0,5,28.71,600.91,2,0,0,775,724,32.63,0.6
19590,Female,26,India,2023-09-15,2023-04-11,Google Ads,Tablet,Annual,0,18,3.8,4.81,0.79,0.05,590.64,54.46,1,NO_COUPON,3,0,2,UPI,3.0,3,29.65,1113.91,2,0,0,721,564,32.81,0.53
19591,Female,36,UK,2022-11-25,2025-02-16,Referral,Desktop,Monthly,0,11,6.09,3.81,0.15,0.37,1111.6,59.19,1,NEW20,2,0,1,BKash,2.0,7,17.03,242.03,4,0,0,44,858,101.05,0.28
19592,Male,50,Germany,2024-05-28,2024-08-20,Organic,Mobile,Monthly,1,12,9.36,4.3,0.39,0.28,564.97,53.41,0,NO_COUPON,0,0,6,Card,3.0,10,14.96,2094.85,7,0,0,224,308,47.08,0.42
19593,Female,51,Germany,2024-03-03,2024-03-03,Organic,Tablet,Monthly,1,17,10.34,0.43,0.92,0.5,498.1,82.11,0,NO_COUPON,4,0,3,Card,3.0,5,17.77,199.49,1,0,0,394,394,29.3,0.66
19594,Male,12,UK,2022-05-16,2024-02-06,Google Ads,Desktop,Monthly,0,17,8.32,4.75,0.1,0.28,869.39,71.06,1,NO_COUPON,0,0,3,UPI,5.0,0,9.73,1762.35,4,0,0,420,1051,51.14,0.38
19595,Male,35,Germany,2023-08-13,2025-01-18,Referral,Tablet,Annual,1,11,5.16,4.5,0.54,0.21,498.1,47.34,1,SALE15,2,1,6,UPI,4.0,2,25.99,1488.25,9,0,0,73,597,45.28,0.38
19597,Female,43,Bangladesh,2024-02-06,2024-07-01,Facebook Ads,Desktop,Monthly,0,13,9.42,4.65,0.14,0.22,337.64,78.37,0,NO_COUPON,2,0,2,Card,5.0,10,18.58,843.09,12,0,0,274,420,25.97,0.36
19598,Male,46,Bangladesh,2023-11-03,2023-11-12,Facebook Ads,Desktop,Monthly,1,11,4.55,4.96,0.79,0.24,590.08,111.41,1,REF10,2,0,7,PayPal,5.0,3,9.22,537.28,13,0,0,506,515,53.64,0.45
19599,Male,35,UK,2023-04-24,2024-12-08,Google Ads,Desktop,Monthly,0,15,2.89,1.11,0.35,0.48,839.41,101.34,0,REF10,3,0,1,Card,4.0,1,11.26,1061.12,1,0,0,114,708,55.96,0.34
19600,Male,36,India,2022-03-02,2023-08-25,Email,Mobile,Annual,1,18,6.45,2.17,0.36,0.32,42.87,71.3,1,NEW20,3,0,3,UPI,3.0,10,17.18,1566.55,8,1,0,585,1126,2.38,0.44
19601,Male,36,Germany,2022-03-28,2024-08-08,Email,Mobile,Annual,0,18,5.37,4.47,0.88,0.09,367.98,60.22,1,REF10,2,0,5,BKash,4.0,1,27.9,1261.35,1,0,0,236,1100,20.44,0.58
19602,Female,27,Germany,2023-05-28,2025-01-16,Referral,Mobile,Monthly,0,14,8.19,4.49,0.26,0.14,1145.47,69.45,0,SALE15,1,0,5,Card,4.0,10,27.12,1505.01,14,0,0,75,674,81.82,0.39
19603,Male,39,India,2023-09-15,2024-03-04,Google Ads,Desktop,Monthly,0,16,8.96,3.18,0.26,0.1,130.29,100.01,1,NEW20,2,0,4,UPI,3.0,7,12.14,1302.5,4,1,0,393,564,8.14,0.42
19604,Male,33,Germany,2022-06-08,2023-11-26,Google Ads,Mobile,Monthly,0,16,6.81,2.61,0.72,0.46,237.35,78.95,1,NO_COUPON,2,0,4,UPI,5.0,3,27.59,1754.42,9,0,0,492,1028,14.83,0.53
19605,Female,44,India,2024-08-24,2024-04-03,Organic,Tablet,Annual,0,11,9.47,3.49,0.11,0.21,560.13,51.98,1,SALE15,1,0,3,BKash,5.0,8,23.08,901.66,5,0,0,363,220,50.92,0.32
19606,Female,34,UK,2023-02-03,2024-09-17,Organic,Tablet,Annual,1,14,7.99,1.66,0.82,0.39,340.97,99.09,0,NEW20,0,0,5,SEPA,4.0,9,5.44,1932.86,6,0,0,196,788,24.36,0.55
19607,Female,26,UK,2024-01-16,2025-01-12,Facebook Ads,Desktop,Monthly,0,16,4.35,2.55,0.53,0.42,807.64,51.04,0,NO_COUPON,4,0,4,BKash,4.0,0,18.89,828.59,6,0,0,79,441,50.48,0.43
19608,Female,20,India,2023-08-05,2024-10-10,Facebook Ads,Tablet,Monthly,0,14,6.78,4.88,0.38,0.26,1195.89,89.24,0,SALE15,1,1,0,SEPA,2.0,8,20.78,1479.8,0,1,0,173,605,85.42,0.4
19609,Male,16,India,2023-02-04,2023-01-13,Google Ads,Tablet,Annual,1,17,8.26,1.67,0.75,0.27,563.68,32.62,1,NEW20,1,0,4,PayPal,3.0,4,7.74,1944.08,1,0,0,809,787,33.16,0.57
19610,Female,48,USA,2023-04-07,2023-07-04,Organic,Mobile,Monthly,0,11,4.96,5.53,0.17,0.22,1026.09,78.2,0,NO_COUPON,1,0,4,BKash,5.0,9,20.84,350.36,11,0,0,637,725,93.28,0.27
19611,Female,30,Bangladesh,2022-12-30,2023-03-23,Organic,Desktop,Monthly,0,14,8.86,4.04,0.78,0.12,125.35,60.32,0,REF10,0,0,1,Card,4.0,9,5.21,2162.74,10,0,0,740,823,8.95,0.55
19612,Male,38,Bangladesh,2022-03-22,2024-01-02,Google Ads,Mobile,Monthly,1,21,15.38,4.59,0.83,0.13,710.44,118.75,0,NO_COUPON,4,1,2,BKash,3.0,9,16.5,1654.68,14,0,0,455,1106,33.83,0.76
19613,Other,53,Germany,2023-12-15,2023-11-09,Facebook Ads,Tablet,Annual,0,11,12.52,3.7,0.64,0.42,93.95,51.23,0,NO_COUPON,4,0,2,PayPal,5.0,6,11.04,959.27,14,1,0,509,473,8.54,0.53
19614,Male,29,Germany,2022-04-03,2023-06-14,Organic,Tablet,Annual,1,17,10.1,3.9,0.49,0.21,370.56,37.61,1,NO_COUPON,3,0,3,PayPal,2.0,1,26.65,240.37,11,0,0,657,1094,21.8,0.52
19615,Unknown,29,India,2024-05-23,2024-06-06,Email,Tablet,Monthly,0,19,12.41,2.44,0.39,0.34,790.83,45.21,1,NO_COUPON,0,0,2,BKash,5.0,9,17.66,1075.3,7,0,0,299,313,41.62,0.56
19616,Female,34,India,2022-03-13,2024-06-01,Referral,Desktop,Monthly,1,15,9.56,5.83,0.39,0.43,252.13,68.97,0,NO_COUPON,2,1,4,BKash,3.0,8,22.18,1661.19,10,0,0,304,1115,16.81,0.46
19617,Female,35,Bangladesh,2022-02-26,2024-11-17,Facebook Ads,Tablet,Annual,0,18,9.1,4.39,0.48,0.07,956.34,45.05,1,NO_COUPON,2,0,2,SEPA,4.0,5,21.78,881.9,13,0,0,135,1130,53.13,0.52
19618,Other,54,Germany,2023-06-07,2025-03-07,Email,Tablet,Monthly,0,20,8.2,7.08,0.34,0.46,667.97,39.88,1,NO_COUPON,3,0,3,SEPA,3.0,3,5.95,511.31,0,0,0,25,664,33.4,0.49
19619,Female,35,Bangladesh,2023-05-22,2023-04-13,Google Ads,Desktop,Monthly,1,15,11.38,5.44,0.25,0.41,97.77,39.7,0,REF10,2,0,1,UPI,3.0,6,9.66,1451.11,3,1,0,719,680,6.52,0.45
19620,Male,41,UK,2023-10-20,2024-10-16,Google Ads,Mobile,Monthly,1,13,10.17,3.25,0.51,0.19,970.08,50.23,1,SALE15,3,0,2,SEPA,2.0,6,6.42,1180.38,10,0,0,167,529,74.62,0.48
19621,Male,49,Bangladesh,2023-03-05,2024-05-10,Referral,Desktop,Monthly,0,17,4.39,2.08,0.04,0.32,359.58,65.38,0,NEW20,1,0,1,UPI,2.0,10,7.6,1003.83,8,1,0,326,758,21.15,0.3
19622,Male,33,Bangladesh,2023-10-22,2024-11-26,Organic,Desktop,Annual,1,15,6.01,4.83,0.24,0.22,423.29,53.35,1,NEW20,3,0,3,PayPal,5.0,6,21.71,490.38,14,0,0,126,527,28.22,0.36
19623,Male,38,India,2023-12-21,2023-12-08,Email,Mobile,Annual,0,14,13.67,4.65,0.69,0.32,446.68,71.31,0,NO_COUPON,6,0,4,UPI,4.0,0,29.91,2134.56,12,0,0,480,467,31.91,0.6
19624,Female,32,Germany,2023-08-26,2023-06-08,Organic,Desktop,Annual,0,11,7.72,2.44,0.62,0.41,117.67,48.93,0,REF10,1,0,6,UPI,2.0,1,10.22,1673.54,6,1,0,663,584,10.7,0.45
19625,Male,22,UK,2023-08-22,2025-02-25,Email,Mobile,Monthly,0,18,8.85,3.54,0.75,0.23,485.57,84.09,0,NO_COUPON,4,0,3,SEPA,4.0,4,16.99,696.07,12,0,0,35,588,26.98,0.6
19626,Male,47,Bangladesh,2023-02-02,2025-01-24,Google Ads,Tablet,Annual,0,20,6.13,3.01,0.88,0.11,593.6,33.68,1,NEW20,0,0,6,SEPA,5.0,8,26.23,1451.92,2,0,0,67,789,29.68,0.62
19627,Female,40,Bangladesh,2023-04-05,2023-05-26,Google Ads,Desktop,Annual,0,18,11.64,3.46,0.5,0.31,37.33,95.71,1,NO_COUPON,3,0,8,Card,4.0,1,8.54,1236.73,6,0,0,676,727,2.07,0.56
19628,Female,35,India,2023-09-13,2023-07-05,Organic,Mobile,Monthly,0,14,9.49,3.96,0.45,0.44,456.56,77.54,1,NO_COUPON,1,0,3,PayPal,5.0,0,16.65,1632.33,9,0,0,636,566,32.61,0.46
19629,Male,35,USA,2022-10-10,2024-12-10,Organic,Desktop,Annual,0,10,7.91,3.45,0.86,0.32,730.45,46.75,0,NEW20,3,0,3,Card,4.0,8,20.93,2058.0,0,0,0,112,904,73.05,0.51
19630,Male,20,Germany,2022-07-24,2023-07-20,Email,Mobile,Monthly,0,15,9.63,5.75,0.46,0.5,600.17,55.04,1,SALE15,1,0,2,SEPA,4.0,5,6.99,1664.2,11,0,0,621,982,40.01,0.48
19631,Male,25,Germany,2024-09-02,2023-01-30,Referral,Mobile,Monthly,0,13,7.31,2.97,0.78,0.29,322.57,41.23,0,NO_COUPON,0,1,4,SEPA,4.0,1,23.08,1211.83,1,0,0,792,211,24.81,0.52
19632,Female,38,Germany,2022-04-07,2025-01-04,Google Ads,Mobile,Monthly,0,24,6.8,2.83,0.33,0.38,1025.36,60.43,0,SALE15,2,0,1,PayPal,3.0,1,12.53,1808.41,11,0,0,87,1090,42.72,0.52
19633,Male,30,Bangladesh,2023-04-17,2023-06-12,Email,Tablet,Annual,0,13,4.38,3.14,0.94,0.15,1190.34,58.89,1,REF10,2,0,3,BKash,2.0,1,27.71,1543.72,12,0,0,659,715,91.56,0.52
19634,Female,33,Bangladesh,2023-04-05,2024-06-12,Facebook Ads,Desktop,Annual,0,12,9.61,5.54,0.96,0.02,642.77,56.94,0,REF10,2,0,2,SEPA,3.0,6,27.23,1121.27,13,0,0,293,727,53.56,0.59
19635,Male,34,Bangladesh,2022-09-22,2025-01-15,Organic,Mobile,Monthly,0,13,11.64,5.37,0.73,0.05,649.55,34.3,0,NO_COUPON,0,1,1,BKash,4.0,2,19.08,572.39,7,0,0,76,922,49.97,0.57
19636,Male,28,USA,2022-09-26,2023-08-13,Google Ads,Tablet,Annual,0,16,9.24,5.14,0.77,0.14,498.1,78.25,0,NEW20,1,0,2,UPI,4.0,5,14.02,2282.64,11,0,0,597,918,31.13,0.58
19637,Other,25,Bangladesh,2024-07-29,2023-11-20,Referral,Tablet,Annual,1,21,6.17,3.53,0.38,0.48,536.4,110.9,0,NEW20,3,0,5,BKash,4.0,7,19.73,250.94,9,0,0,498,246,25.54,0.48
19638,Male,19,Germany,2022-09-21,2024-04-23,Referral,Mobile,Monthly,0,12,8.16,3.26,0.51,0.42,542.39,34.98,0,NO_COUPON,3,0,5,Card,4.0,3,23.34,1138.46,12,0,0,343,923,45.2,0.44
19639,Male,34,Germany,2023-09-18,2025-02-04,Facebook Ads,Tablet,Monthly,0,11,13.32,4.86,0.75,0.05,409.88,55.74,0,REF10,0,0,5,PayPal,3.0,10,22.73,785.13,8,0,0,56,561,37.26,0.58
19640,Male,41,India,2024-04-03,2024-05-20,Organic,Desktop,Monthly,0,22,9.93,3.17,0.55,0.06,498.1,48.46,1,NO_COUPON,4,0,8,PayPal,4.0,2,9.68,223.65,14,0,0,316,363,22.64,0.6
19641,Female,19,USA,2023-04-11,2025-01-23,Organic,Desktop,Annual,1,17,2.48,4.88,0.75,0.45,498.1,35.01,1,SALE15,4,1,0,PayPal,4.0,5,18.63,491.64,3,0,0,68,721,29.3,0.48
19642,Female,35,UK,2024-01-01,2023-09-01,Email,Desktop,Annual,1,12,6.64,4.71,0.67,0.07,240.54,30.88,0,REF10,3,0,2,UPI,4.0,10,25.21,2003.15,13,0,0,578,456,20.04,0.46
19643,Male,38,Bangladesh,2024-01-15,2025-02-17,Facebook Ads,Mobile,Annual,1,13,2.66,4.05,0.34,0.36,335.62,64.07,1,REF10,1,0,2,Card,4.0,6,11.69,1080.27,0,0,0,43,442,25.82,0.31
19644,Male,25,UK,2023-09-01,2024-11-30,Referral,Mobile,Monthly,1,19,12.3,9.5,0.29,0.39,219.05,83.49,0,NO_COUPON,0,0,6,BKash,5.0,3,6.12,983.11,13,0,0,122,578,11.53,0.53
19645,Male,49,Bangladesh,2022-01-07,2024-09-23,Referral,Mobile,Annual,0,23,7.99,4.02,0.84,0.22,498.1,47.01,1,SALE15,0,0,3,SEPA,3.0,2,20.83,1251.25,8,0,0,190,1180,21.66,0.67
19646,Female,35,USA,2023-08-12,2025-02-10,Facebook Ads,Desktop,Monthly,0,14,10.09,6.59,0.35,0.25,903.12,78.85,0,NO_COUPON,1,0,1,SEPA,2.0,8,13.34,399.18,0,0,0,50,598,64.51,0.44
19647,Female,34,USA,2022-05-08,2023-07-10,Facebook Ads,Desktop,Annual,0,22,8.82,5.83,0.96,0.09,731.42,112.7,1,NEW20,1,0,3,Card,4.0,1,22.51,1313.98,0,0,0,631,1059,33.25,0.71
19648,Female,33,Germany,2023-02-03,2023-08-31,Referral,Tablet,Monthly,0,17,6.12,4.05,0.15,0.36,298.29,107.94,0,REF10,1,0,2,BKash,2.0,4,18.35,1294.81,12,0,0,579,788,17.55,0.36
19649,Female,17,USA,2024-09-20,2024-05-31,Facebook Ads,Mobile,Annual,0,13,12.39,3.46,0.86,0.09,311.15,48.52,1,SALE15,0,1,1,UPI,4.0,7,27.59,883.71,3,0,0,305,193,23.93,0.62
19650,Male,45,UK,2022-07-03,2023-07-11,Facebook Ads,Mobile,Monthly,0,16,4.71,2.24,0.71,0.2,229.25,98.35,0,SALE15,0,0,5,Card,5.0,8,16.29,508.07,1,0,0,630,1003,14.33,0.49
19651,Male,25,UK,2023-09-08,2024-12-17,Organic,Tablet,Annual,0,12,3.07,5.0,0.83,0.23,498.1,26.43,0,NEW20,0,1,5,UPI,3.0,10,18.6,645.44,11,0,0,105,571,41.51,0.45
19652,Male,33,USA,2022-03-25,2024-10-05,Facebook Ads,Tablet,Monthly,0,9,10.63,5.22,0.87,0.38,440.73,55.16,1,NEW20,0,0,3,Card,3.0,10,22.03,2428.09,5,0,0,178,1103,48.97,0.54
19653,Male,41,UK,2023-03-16,2024-09-17,Referral,Mobile,Annual,1,12,10.85,3.19,0.4,0.43,1041.97,50.18,1,NEW20,2,0,2,UPI,3.0,10,11.51,1787.29,14,0,0,196,747,86.83,0.45
19654,Male,50,Bangladesh,2024-03-15,2023-10-18,Google Ads,Desktop,Annual,0,16,8.73,3.23,0.36,0.36,451.23,42.36,0,REF10,1,1,2,UPI,3.0,9,12.08,1922.67,13,0,0,531,382,28.2,0.45
19655,Female,35,India,2023-07-30,2023-01-26,Referral,Desktop,Annual,0,10,10.82,2.72,0.33,0.07,498.1,84.1,1,NO_COUPON,3,1,3,PayPal,2.0,4,16.77,817.92,12,0,0,796,611,49.81,0.4
19656,Female,31,Germany,2022-08-21,2024-10-27,Organic,Mobile,Monthly,0,9,5.18,5.06,0.54,0.16,211.13,90.58,0,NO_COUPON,0,1,2,Card,3.0,1,22.25,1007.8,7,0,0,156,954,23.46,0.36
19657,Other,49,India,2023-06-13,2024-06-14,Facebook Ads,Desktop,Monthly,0,16,5.82,5.94,0.04,0.39,934.01,75.47,0,REF10,4,1,4,Card,5.0,2,8.89,1092.94,0,0,0,291,658,58.38,0.31
19658,Male,35,UK,2022-04-03,2023-02-06,Referral,Mobile,Monthly,1,18,6.96,2.55,0.34,0.05,509.64,37.19,1,REF10,1,0,2,Card,5.0,1,6.27,1185.56,13,0,0,785,1094,28.31,0.44
19659,Female,42,Germany,2024-02-28,2024-10-12,Email,Mobile,Monthly,1,11,3.68,2.61,0.59,0.21,236.76,120.69,1,SALE15,1,0,4,SEPA,3.0,2,12.38,426.89,4,0,0,171,398,21.52,0.38
19660,Female,24,India,2023-08-13,2023-03-07,Google Ads,Desktop,Annual,0,16,12.27,3.78,0.78,0.41,679.68,106.44,0,SALE15,1,0,1,PayPal,5.0,1,18.64,438.38,6,0,0,756,597,42.48,0.63
19661,Female,31,India,2023-04-22,2024-01-19,Referral,Desktop,Monthly,1,15,7.97,5.24,0.07,0.17,578.53,64.33,0,SALE15,3,0,4,PayPal,5.0,6,20.64,3092.15,12,0,0,438,710,38.57,0.34
19662,Male,33,UK,2022-12-27,2023-01-31,Facebook Ads,Mobile,Annual,0,12,4.88,4.76,0.22,0.04,1018.03,69.54,1,NEW20,0,0,8,BKash,2.0,10,18.87,1673.51,9,1,0,791,826,84.84,0.3
19663,Male,26,Germany,2022-04-21,2024-02-06,Organic,Mobile,Monthly,0,10,3.28,5.77,0.61,0.14,468.6,90.16,0,SALE15,4,0,1,BKash,3.0,6,25.03,1772.24,13,0,0,420,1076,46.86,0.36
19664,Male,18,Germany,2022-12-08,2023-07-22,Google Ads,Mobile,Annual,0,11,6.2,0.47,0.86,0.43,850.82,43.09,0,NEW20,2,0,3,SEPA,4.0,7,19.22,1146.15,2,0,0,619,845,77.35,0.5
19665,Male,30,India,2022-11-04,2024-07-09,Email,Mobile,Annual,0,11,8.82,3.3,0.69,0.04,665.51,91.3,1,NEW20,3,0,2,PayPal,4.0,5,22.72,1336.15,12,0,0,266,879,60.5,0.49
19666,Female,49,Germany,2023-02-21,2023-09-29,Email,Tablet,Monthly,0,11,5.18,5.61,0.78,0.24,257.63,62.75,0,NO_COUPON,3,1,5,UPI,3.0,0,27.76,1434.69,8,0,0,550,770,23.42,0.46
19667,Male,36,Germany,2022-03-18,2024-05-28,Facebook Ads,Tablet,Annual,0,12,8.7,6.52,0.08,0.03,106.22,33.72,1,SALE15,6,0,3,Card,3.0,1,18.48,1057.17,14,0,0,308,1110,8.85,0.32
19668,Male,49,Bangladesh,2024-01-16,2024-07-24,Email,Mobile,Annual,0,8,7.16,3.7,0.06,0.18,279.36,22.06,1,SALE15,0,0,6,BKash,4.0,9,17.51,1853.64,8,0,0,251,441,34.92,0.23
19669,Female,37,UK,2023-08-30,2023-09-03,Google Ads,Mobile,Annual,0,14,9.92,3.23,0.48,0.32,839.85,71.17,1,REF10,1,0,2,SEPA,3.0,10,22.93,2072.7,4,0,0,576,580,59.99,0.48
19670,Female,27,UK,2022-09-25,2024-04-24,Email,Desktop,Annual,1,14,3.78,2.72,0.1,0.49,768.41,27.73,1,NO_COUPON,1,1,7,Card,2.0,7,10.64,232.81,3,0,0,342,919,54.89,0.27
19671,Female,48,Bangladesh,2022-12-18,2024-01-11,Facebook Ads,Mobile,Annual,0,10,3.15,5.09,0.78,0.36,275.15,70.8,1,NEW20,4,0,1,Card,4.0,1,28.12,2616.37,11,0,0,446,835,27.52,0.41
19672,Female,37,India,2022-02-15,2024-05-20,Email,Mobile,Annual,0,10,10.79,5.8,0.21,0.49,139.59,90.7,0,NO_COUPON,3,0,2,UPI,4.0,7,27.23,1699.58,10,1,0,316,1141,13.96,0.36
19673,Male,45,USA,2022-11-22,2023-06-25,Organic,Desktop,Monthly,1,20,5.89,4.51,0.95,0.23,585.31,72.55,0,REF10,2,0,2,BKash,3.0,0,16.58,1220.57,4,0,0,646,861,29.27,0.64
19674,Male,24,India,2023-04-04,2024-05-10,Google Ads,Desktop,Annual,1,7,15.17,0.67,0.15,0.32,498.1,14.26,1,NO_COUPON,3,0,2,Card,2.0,10,19.42,214.91,9,1,0,326,728,71.16,0.37
19675,Male,45,Bangladesh,2023-01-17,2024-11-06,Facebook Ads,Mobile,Monthly,1,14,4.52,4.61,0.16,0.27,580.84,81.74,0,NO_COUPON,2,0,6,Card,3.0,1,20.81,1052.97,8,0,0,146,805,41.49,0.3
19676,Female,46,Germany,2022-08-03,2023-09-21,Facebook Ads,Desktop,Annual,0,10,11.65,3.25,0.76,0.15,428.53,28.48,1,NEW20,1,0,2,SEPA,2.0,8,28.03,1504.2,5,1,0,558,972,42.85,0.54
19677,Other,38,Bangladesh,2024-04-18,2023-02-05,Organic,Tablet,Annual,0,14,12.44,4.71,0.17,0.34,323.39,21.3,1,NO_COUPON,2,0,4,PayPal,3.0,7,15.86,1558.8,3,0,0,786,348,23.1,0.43
19678,Male,27,UK,2023-03-17,2023-04-17,Facebook Ads,Tablet,Annual,0,17,6.23,4.13,0.66,0.46,108.38,29.9,1,NO_COUPON,2,0,4,UPI,3.0,7,24.45,972.18,4,1,0,715,746,6.38,0.52
19679,Female,35,Germany,2024-02-27,2023-01-25,Referral,Tablet,Monthly,1,10,9.82,5.93,0.89,0.36,553.28,82.15,1,NO_COUPON,1,0,6,SEPA,5.0,2,5.29,1631.13,7,0,0,797,399,55.33,0.55
19680,Male,41,India,2023-08-03,2024-02-28,Facebook Ads,Tablet,Monthly,0,15,7.45,4.17,0.09,0.26,88.68,86.13,1,NO_COUPON,0,1,4,PayPal,2.0,8,19.68,626.86,2,1,0,398,607,5.91,0.34
19681,Female,37,Germany,2022-12-07,2024-01-16,Email,Tablet,Annual,1,16,11.02,3.88,0.89,0.45,169.09,86.89,1,REF10,4,0,2,SEPA,5.0,6,24.22,532.78,3,0,0,441,846,10.57,0.65
19682,Male,41,UK,2022-10-27,2025-01-17,Facebook Ads,Tablet,Monthly,1,18,6.15,3.88,0.81,0.44,532.63,81.09,1,NO_COUPON,2,0,2,Card,4.0,1,14.98,747.93,6,0,0,74,887,29.59,0.57
19683,Male,45,Bangladesh,2022-10-13,2024-04-23,Google Ads,Tablet,Monthly,1,18,9.27,6.3,0.94,0.38,810.12,27.66,1,NO_COUPON,2,0,4,UPI,3.0,1,13.72,202.44,14,0,0,343,901,45.01,0.66
19684,Female,29,India,2023-02-13,2025-02-10,Facebook Ads,Desktop,Annual,0,15,6.2,3.34,0.88,0.34,603.13,74.5,1,NEW20,4,0,1,Card,1.0,8,17.05,1017.95,7,0,0,50,778,40.21,0.55
19685,Female,23,USA,2024-03-09,2024-09-12,Google Ads,Desktop,Monthly,0,14,14.46,5.19,0.24,0.44,300.92,86.02,0,REF10,0,0,4,UPI,4.0,0,6.76,1983.06,2,0,0,201,388,21.49,0.48
19686,Female,35,USA,2023-10-01,2024-11-13,Organic,Desktop,Annual,0,14,10.86,4.85,0.49,0.21,474.9,42.84,1,NEW20,2,1,6,Card,5.0,3,13.91,1360.27,13,0,0,139,548,33.92,0.5
19687,Male,32,Bangladesh,2023-01-21,2023-06-04,Referral,Desktop,Annual,0,13,7.55,4.38,0.37,0.03,677.5,63.3,1,NO_COUPON,1,0,5,BKash,5.0,1,14.75,1350.28,4,0,0,667,801,52.12,0.4
19688,Male,43,India,2023-04-13,2024-05-03,Email,Desktop,Annual,0,18,11.77,4.31,0.6,0.11,800.13,78.04,1,NO_COUPON,3,0,4,BKash,5.0,6,17.79,56.02,1,0,0,333,719,44.45,0.6
19689,Male,24,India,2023-05-09,2024-02-26,Referral,Tablet,Monthly,0,15,6.41,4.09,0.7,0.42,350.43,123.69,1,NO_COUPON,3,1,1,BKash,3.0,10,27.29,962.99,5,0,0,400,693,23.36,0.5
19690,Female,45,Germany,2024-01-15,2024-04-09,Referral,Mobile,Annual,0,14,8.81,6.2,0.96,0.16,359.65,82.05,1,NEW20,0,0,2,UPI,3.0,6,17.71,1203.04,0,0,0,357,442,25.69,0.61
19691,Unknown,49,Bangladesh,2023-11-25,2023-04-19,Organic,Mobile,Monthly,0,12,8.04,4.56,0.6,0.41,588.98,27.72,1,REF10,0,0,2,SEPA,4.0,4,27.85,1481.17,14,0,0,713,493,49.08,0.46
19692,Male,35,Germany,2023-06-10,2024-02-26,Facebook Ads,Desktop,Monthly,0,18,9.46,5.17,0.35,0.25,483.98,32.03,0,NO_COUPON,5,0,4,BKash,5.0,7,21.63,605.71,11,1,0,400,661,26.89,0.49
19693,Male,36,Bangladesh,2023-09-06,2024-09-23,Referral,Mobile,Monthly,0,12,9.18,3.95,0.78,0.23,1052.57,42.82,0,NO_COUPON,1,0,4,BKash,5.0,2,8.75,1427.35,7,0,0,190,573,87.71,0.53
19694,Female,27,UK,2022-05-31,2024-03-23,Email,Mobile,Annual,1,18,5.25,6.21,0.18,0.03,241.02,52.57,1,NO_COUPON,1,0,3,Card,4.0,3,28.76,1320.66,1,0,0,374,1036,13.39,0.37
19695,Male,30,Bangladesh,2024-04-16,2024-12-29,Google Ads,Tablet,Monthly,0,15,11.24,3.67,0.13,0.24,430.57,66.94,1,SALE15,0,0,3,UPI,4.0,7,23.44,2365.31,13,0,0,93,350,28.7,0.41
19696,Female,35,Germany,2023-11-23,2023-05-25,Organic,Tablet,Annual,0,17,5.69,4.34,0.76,0.07,744.02,9.97,1,REF10,2,0,8,PayPal,2.0,8,8.07,865.51,6,0,0,677,495,43.77,0.54
19697,Male,49,India,2024-06-09,2023-12-01,Organic,Mobile,Annual,0,13,10.0,1.12,0.33,0.43,95.81,104.87,0,REF10,2,0,4,SEPA,4.0,0,6.43,1404.77,7,0,0,487,296,7.37,0.42
